price,name,brand,seller_name,seller_rating,url,rating,screen_size,resolution,panel_type,android
595000,hisense 65''qled smart 4k tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-65qled-smart-4k-tvnetflixyoutube-app-65a7gq-121128422.html,0.0,65,uhd,qled,no
110500,"hisense 32"" smart led hd tv",Hisense,Globaltech Electronics,50,https://www.jumia.com.ng/hisense-32-smart-led-hd-tv-usb-divx-hdmi-netflix-youtube-app-w-free-wall-bracket-32a4h-90970403.html,0.0,32,hd,led,no
219900,hisense 43''  4k uhd smart led tv,Hisense,Ultra Magnus,50,https://www.jumia.com.ng/hisense-43-4k-uhd-smart-led-tv-203455499.html,0.0,43,uhd,led,no
685500,hisense 75''inches smart uhd 4k tv,Hisense,Giovanna Store,86,https://www.jumia.com.ng/hisense-75inches-smart-uhd-4k-tv-netflix-youtube-dstv-now-app-164234118.html,0.0,75,uhd,,no
610000,hisense 75'' smart  uhd 4k  frameless + wall brackettv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-75-smart-uhd-4k-frameless-wall-bracket-28507125.html,0.0,75,uhd,,no
465000,maxi 70''smart uhd 4k tv,Maxi,Joesonic electronics,100,https://www.jumia.com.ng/maxi-70smart-uhd-4k-tvnetflixyoutubewall-bracket-216661034.html,0.0,70,uhd,,no
339000,samsung 50 inches au crystal 4k uhd smart tv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-50-inches-au-crystal-4k-uhd-smart-tv-149198339.html,0.0,50,uhd,,no
447000,hisense 55''premium uled smart 4k tv,Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/hisense-55premium-uled-smart-4k-tvnetflixyoutube-app-55u7-99210361.html,5.0,55,uhd,uled,no
760000,samsung 65inch premium certified class hdr curved uhd smart tv,Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-65inch-premium-certified-class-hdr-curved-uhd-smart-tv-82880582.html,0.0,65,,,no
580000,hisense 65''qled smart 4k tv,Hisense,Giovanna Store,86,https://www.jumia.com.ng/hisense-65qled-smart-4k-tvnetflixyoutube-app-65a7gq-164196593.html,0.0,65,uhd,qled,no
294500,"polystar 65"" inch 4k uhd android smart tv",Polystar,Luchi's Store,94,https://www.jumia.com.ng/polystar-65-inch-4k-uhd-android-smart-tv-netflix-surge-217801795.html,0.0,65,uhd,dled,yes
680000,samsung 65 inch ultra slim premium uhd class hdr smart tv,Samsung,JennyLink Store,30,https://www.jumia.com.ng/samsung-65-inch-ultra-slim-premium-uhd-class-hdr-smart-tv-2022-208788238.html,0.0,65,uhd,,no
176000,"sonix 50""inches smart 4k tv",Sonix,OJISON NIG LTD,60,https://www.jumia.com.ng/sonix-50inches-smart-4k-tv-wall-bracket-promo-price-81273361.html,0.0,50,uhd,,no
210000,"amani 55""inches amani smart 4k tv",Amani,Real EmmyGod Store,50,https://www.jumia.com.ng/amani-55inches-amani-smart-4k-tv-newly-design-2years-warranty-132943172.html,0.0,55,uhd,,no
214590,"amani 55""inches full hd smart tv",Amani,energy beauty,66,https://www.jumia.com.ng/amani-55inches-full-hd-smart-tv-amani-67928772.html,4.5,55,fhd,,no
450000,samsung 50inch ultra hdr class smart uhd led 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-50inch-ultra-hdr-class-smart-uhd-led-4k-tv-64937915.html,0.0,50,uhd,led,no
639000,sony 65 inch 4k ultra hd android smart tv,Sony,Samsung and Sony online store,66,https://www.jumia.com.ng/sony-65-inch-4k-ultra-hd-android-smart-tv-138957222.html,0.0,65,uhd,,yes
385500,hisense 65''inches smart uhd 4k tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-65inches-smart-uhd-4k-tv-netflix-youtube-dstv-app-2022-214569757.html,0.0,65,uhd,,no
40500,"mk 19"" inch full hd led tv",MK,Shop 4life,66,https://www.jumia.com.ng/mk-19-inch-full-hd-led-tv-with-free-wall-hanger-and-surge-105372277.html,0.0,19,fhd,led,no
520000,samsung 55 inch uhd flat slim smart led 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55-inch-uhd-flat-slim-smart-led-4k-tv-black-43571989.html,5.0,55,uhd,led,no
599900,lg 65''ai smart uhd 4k satellite tv,LG,Homewarehouse,60,https://www.jumia.com.ng/lg-65ai-smart-uhd-4k-satellite-tvnetflixyoutubeappleaiplay-158777660.html,0.0,65,uhd,,no
367000,"lg 55"" smart uhd 4k satellite tv",LG,MEGATRON NG,66,https://www.jumia.com.ng/lg-55-smart-uhd-4k-satellite-tv-69987298.html,0.0,55,uhd,,no
269800,hisense 55''smart uhd 4k tv,Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/hisense-55smart-uhd-4k-tvbluetooth-and-wall-bracket-56561015.html,4.8,55,uhd,,no
2200000,samsung q60a 85 inch class hdr 4k uhd smart qled 2021 tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-q60a-85-inch-class-hdr-4k-uhd-smart-qled-2021-tv-121659506.html,0.0,85,,qled,no
750000,tcl 65 inch ultra hd (4k)  qled smart google tv,TCL,Worldmartin,100,https://www.jumia.com.ng/tcl-65-inch-ultra-hd-4k-qled-smart-google-tv-226452819.html,0.0,65,uhd,qled,yes
376995,"hisense 65"" uhd 4k smart led tv",Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-65-uhd-4k-smart-led-tv-62076384.html,0.0,65,uhd,led,no
345800,hisense 55”android uhd 4k smart tv,Hisense,Jamiu Lagos,100,https://www.jumia.com.ng/hisense-55android-uhd-4k-smart-tv-jblspeakernetflixyoutube-app-81084311.html,4.0,55,uhd,,yes
376900,hisense 65''inches smart uhd 4k tv,Hisense,Luchi's Store,94,https://www.jumia.com.ng/hisense-65inches-smart-uhd-4k-tv-netflix-youtube-dstv-app-2022-226973709.html,0.0,65,uhd,,no
720000,samsung 55 inch q60a hdr 4k uhd 2021 smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55-inch-q60a-hdr-4k-uhd-2021-smart-qled-tv-92549757.html,0.0,55,,qled,no
678000,hisense 75''smart uhd 4k  tv,Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/hisense-75smart-uhd-4k-tvnetflixyoutubedstv-now-app-67209584.html,0.0,75,uhd,,no
238000,polystar 55 inch android smart 4k full hd tv,Polystar,Real EmmyGod Store,50,https://www.jumia.com.ng/polystar-55-inch-android-smart-4k-full-hd-tv-225529083.html,0.0,55,uhd,,yes
362754,hisense 55 inches android tv,Hisense,CEE JYDON GLOBAL RESOURCES LIMITED,100,https://www.jumia.com.ng/hisense-55-inches-android-tv-uhd-4k-smart-55a7800-78704681.html,5.0,55,uhd,,yes
1070000,hisense 85''smart uhd 4k tv,Hisense,Franco global electronics Ltd.,100,https://www.jumia.com.ng/hisense-85smart-uhd-4k-tvnetflixyoutubedstv-now-app-71839881.html,0.0,85,uhd,,no
680000,samsung 65''curved uhd 4k smart tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-65curved-uhd-4k-smart-tv-65ru7300-1-year-warranty-43411084.html,0.0,65,uhd,,no
247900,lg 43'' smart uhd 4k satellite tv,LG,Samsung and Sony online store,66,https://www.jumia.com.ng/lg-43-smart-uhd-4k-satellite-tv-with-2-years-warranty-45874551.html,0.0,43,uhd,,no
400000,tcl 55 inch ultra slim smart uhd android 4k tv,TCL,Bryan's store,100,https://www.jumia.com.ng/tcl-55-inch-ultra-slim-smart-uhd-android-4k-tv-203940785.html,0.0,55,uhd,led,yes
1402245,"sony 75"" 4k uhd smart android led tv",Sony,Samsung and Sony online store,66,https://www.jumia.com.ng/sony-75-4k-uhd-smart-android-led-tv-31741008.html,0.0,75,uhd,led,yes
690000,hisense 75''inches smart uhd 4k tv,Hisense,Luchi's Store,94,https://www.jumia.com.ng/hisense-75inches-smart-uhd-4k-tv-netflix-youtube-dstv-now-app-119969652.html,0.0,75,uhd,,no
280000,samsung 40 inch smart led full hd tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-smart-led-full-hd-tv-inbuilt-wifi-72131774.html,0.0,40,fhd,led,no
161000,hisense 43'' uhd 4k smart tv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-43-uhd-4k-smart-tv-with-bluetoothnetflixyoutube-216410932.html,0.0,43,uhd,,no
376900,hisense 65''smart uhd 4k+netflix youtube prime video tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-65smart-uhd-4knetflix-youtube-prime-video-tv-12-months-warranty-106870830.html,5.0,65,uhd,,no
178900,"amani 50"" inch smart full hd led 4k screen tv",Amani,Real EmmyGod Store,50,https://www.jumia.com.ng/amani-50-inch-smart-full-hd-led-4k-screen-tv-promo-price-196209196.html,0.0,50,fhd,led,no
277900,samsung smart 43 inch full hd led tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-smart-43-inch-full-hd-led-tv-43t5300-28223519.html,0.0,43,fhd,led,no
240999,"lg 43"" uhd 4k smart  hdr webos smart ai thinq tv",LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-43-uhd-4k-smart-hdr-webos-smart-ai-thinq-tv-magic-remote-75098803.html,0.0,43,uhd,,no
1050000,sony bravia 50''inches full hd 3d android hdr smart led tv,Sony,3D VIBE,0,https://www.jumia.com.ng/sony-bravia-50inches-full-hd-3d-android-hdr-smart-led-tv-google-play-youtube-googlecast-109942633.html,0.0,50,fhd,led,yes
445000,"maxi 70"" 4k uhd  smart android  led tv",Maxi,Luchi's Store,94,https://www.jumia.com.ng/maxi-70-4k-uhd-smart-android-led-tv-134744262.html,0.0,70,uhd,led,yes
690000,hisense 75''smart uhd 4k frameless tv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-75smart-uhd-4k-frameless-tvnetflixyoutubedstv-now-app-60284613.html,0.0,75,uhd,,no
370000,samsung 43 inch crystal uhd ultra slim led 2020 smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-43-inch-crystal-uhd-ultra-slim-led-2020-smart-tv-120967420.html,0.0,43,uhd,led,no
580000,hisense 65''qled smart 4k tv,Hisense,Real EmmyGod Store,50,https://www.jumia.com.ng/hisense-65qled-smart-4k-tvnetflixyoutube-app-65a7gq-198983678.html,0.0,65,uhd,qled,no
162500,hisense 40'' inch full hd smart tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-40-inch-full-hd-smart-tv-1-year-warranty-133832625.html,0.0,40,fhd,,no
237900,"bruhm 55"" smart os uhd tv",Bruhm,City dreams,60,https://www.jumia.com.ng/bruhm-55-smart-os-uhd-tv-btf-55sv-188496539.html,0.0,55,uhd,,no
370000,tcl 50inch led android ultra slim uhd smart 4k tv,TCL,Bryan's store,100,https://www.jumia.com.ng/tcl-50inch-led-android-ultra-slim-uhd-smart-4k-tv-203941183.html,0.0,50,uhd,led,yes
500000,polystar 65'' inches android smart 4k uhd curved tv,Polystar,Bestprice Technologies Ltd,100,https://www.jumia.com.ng/polystar-65-inches-android-smart-4k-uhd-curved-tv-71909885.html,4.0,65,uhd,,yes
329800,hisense 50 inch 4k uhd frameless smart tv,Hisense,Navy Exchange,100,https://www.jumia.com.ng/hisense-50-inch-4k-uhd-frameless-smart-tv-with-bluetooth-78343203.html,0.0,50,uhd,,no
230000,"maxi 55"" 4k uhd smart wireless led tv",Maxi,Giovanna Store,86,https://www.jumia.com.ng/maxi-55-4k-uhd-smart-wireless-led-tv-55d1240s-135251575.html,0.0,55,uhd,led,no
1100000,samsung q70a 65 inch uhd hdr+ premium smart qled 4k tv,Samsung,JennyLink Store,30,https://www.jumia.com.ng/samsung-q70a-65-inch-uhd-hdr-premium-smart-qled-4k-tv-177554363.html,0.0,65,uhd,qled,no
184990,"vision 50""inches vision tv",Vision,energy gas,60,https://www.jumia.com.ng/vision-50inches-vision-tv-smart-4k-full-hd-android-tv-77904230.html,0.0,50,uhd,,yes
1240000,lg 86 inch uhd 4k tv,LG,Energy mall,60,https://www.jumia.com.ng/lg-86-inch-uhd-4k-tv-large-screen-design-4k-active-hdr-webos-smart-ai-thinq-100370702.html,0.0,86,uhd,,no
167900,hisense 43''full hd smart tv,Hisense,Franco global electronics Ltd.,100,https://www.jumia.com.ng/hisense-43full-hd-smart-tvnetflix-youtube-app-67778400.html,0.0,43,fhd,,no
279300,"bruhm 55"" smart os uhd + wall bracket btf-55sv - lagos delivery onlytv",Bruhm,Eight Sage Limited,94,https://www.jumia.com.ng/bruhm-55-smart-os-uhd-wall-bracket-btf-55sv-lagos-delivery-only-196691981.html,0.0,55,uhd,,no
375000,"lg 55"" inch smart uhd 4k ai thinq satellite tv",LG,Real EmmyGod Store,50,https://www.jumia.com.ng/lg-55-inch-smart-uhd-4k-ai-thinq-satellite-tv-2022-model-216699674.html,0.0,55,uhd,,no
520000,samsung 55inch ultra slim class certified uhd smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-ultra-slim-class-certified-uhd-smart-4k-tv-86891164.html,0.0,55,uhd,led,no
520000,samsung 55 inch 4k ultra hdr+ class smart uhd led tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-4k-ultra-hdr-class-smart-uhd-led-tv-black-81355883.html,0.0,55,uhd,led,no
173990,ufc 50 inches smart 4k tv,UFC,EbocasBabyClothings,80,https://www.jumia.com.ng/ufc-50-inches-smart-4k-tv-promo-price-free-wall-hanger-44277867.html,4.3,50,uhd,,no
330999,polystar 55'' smart curved android tv,Polystar,Niceprice Electronics,100,https://www.jumia.com.ng/polystar-55-smart-curved-android-tv-4k-2022-model-47089293.html,0.0,55,uhd,,yes
129490,"vision 43""smart full hd led tv",Vision,rock view cylinder,80,https://www.jumia.com.ng/vision-43smart-full-hd-led-tv-free-wall-hangeratpromo-price-95797451.html,0.0,43,fhd,led,no
177807,"energy 50"" inch smart full hd led 4k screen tv",Energy,vision gas,86,https://www.jumia.com.ng/energy-50-inch-smart-full-hd-led-4k-screen-tv-promo-price-free-led-light-inside-139311178.html,0.0,50,fhd,led,no
193000,"infinity 50"" inch smart full hd led 4k screen tv",Infinity,Best Penny Mart,86,https://www.jumia.com.ng/infinity-50-inch-smart-full-hd-led-4k-screen-tv-promo-price-186721982.html,0.0,50,fhd,led,no
2410000,lg 65'' 4k oled smart ai thinq built in satellite tv,LG,Donhenries,66,https://www.jumia.com.ng/lg-65-4k-oled-smart-ai-thinq-built-in-satellite-tv-wall-bracket-107259425.html,0.0,65,uhd,oled,no
296000,lg 50 inch uhd smart television + free hanger & power surgetv,LG,Ebuka Ebuka,34,https://www.jumia.com.ng/lg-50-inch-uhd-smart-television-free-hanger-power-surge-216682225.html,0.0,50,uhd,,no
369000,lg 50''inch smart ai uhd 4k satellite tv,LG,Donhenries,66,https://www.jumia.com.ng/lg-50inch-smart-ai-uhd-4k-satellite-tvnetflixyoutubeapple-airplay-2-years-warranty-100235722.html,5.0,50,uhd,,no
450000,"maxi 70""uhd 4k smart+netflix,youtube,prime videotv",Maxi,Giovanna Store,86,https://www.jumia.com.ng/maxi-70uhd-4k-smartnetflixyoutubeprime-video-135221855.html,0.0,70,uhd,,no
570000,samsung 55 inch certified 2020 crystal curved uhd smart 4k tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-certified-2020-crystal-curved-uhd-smart-4k-tv-81303732.html,0.0,55,uhd,led,no
320000,"lg 50""uhd, 4k smart, satellite, av, 3 hdmi, 2 usb, magic remote 2022 modeltv",LG,URCHMAN Bestprice Electronics,0,https://www.jumia.com.ng/lg-50uhd-4k-smart-satellite-av-3-hdmi-2-usb-magic-remote-2022-model-83982389.html,0.0,50,uhd,,no
520000,samsung 55inch uhd crystal smart led ultra slim hdr+ certified 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-55inch-uhd-crystal-smart-led-ultra-slim-hdr-certified-4k-tv-86015973.html,0.0,55,uhd,led,no
320000,hisense 55''qled smart 4k tv,Hisense,MEGATRON NG,66,https://www.jumia.com.ng/hisense-55qled-smart-4k-tv-voice-recognition-114593563.html,0.0,55,uhd,qled,no
2000000,samsung 85 inch certified crystal uhd ultra slim smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-85-inch-certified-crystal-uhd-ultra-slim-smart-4k-tv-86934595.html,0.0,85,uhd,led,no
328000,"lg 55"" inch smart uhd 4k tv",LG,Homewarehouse,60,https://www.jumia.com.ng/lg-55-inch-smart-uhd-4k-tv-84245527.html,0.0,55,uhd,,no
890300,"samsung 55"" the frame smart 4k tv",Samsung,Were Deals,74,https://www.jumia.com.ng/samsung-55-the-frame-smart-4k-tv-2020-171397981.html,0.0,55,uhd,,no
328000,"lg 55"" inch smart uhd 4k ai thinq satellite tv",LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-55-inch-smart-uhd-4k-ai-thinq-satellite-tv-66481038.html,0.0,55,uhd,,no
550000,tcl premium 65 inch google android 4k hdr  smart tv,TCL,JennyLink Store,30,https://www.jumia.com.ng/tcl-premium-65-inch-google-android-4k-hdr-smart-tv-211446918.html,0.0,65,uhd,,yes
370000,samsung 43 inch uhd certified premium class smart 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43-inch-uhd-certified-premium-class-smart-4k-tv-107380681.html,0.0,43,uhd,led,no
230000,tcl 43 inches full hd smart  android led tv,TCL,Worldmartin,100,https://www.jumia.com.ng/tcl-43-inches-full-hd-smart-android-led-tv-43s5200-219556376.html,0.0,43,fhd,led,yes
720000,samsung q60a 55 inch 4k uhd hdr+ smart qled television 2021tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-q60a-55-inch-4k-uhd-hdr-smart-qled-television-2021-99864606.html,0.0,55,uhd,qled,no
319000,royal 55 inches curve full hd netflix smart tv,Royal,silvereaglegeneralconcernltd,100,https://www.jumia.com.ng/royal-55-inches-curve-full-hd-netflix-smart-tv-usb-port-186475819.html,0.0,55,fhd,,no
223000,hisense 50''smart uhd 4k tv,Hisense,Samsung and Sony online store,66,https://www.jumia.com.ng/hisense-50smart-uhd-4k-tvnetflixyoutub-and-bluetooth-63446628.html,4.8,50,uhd,,no
298999,"lg 50""uhd, 4k smart, satellite, av, 3 hdmi, 2 usb, magic remotetv",LG,Homewarehouse,60,https://www.jumia.com.ng/lg-50uhd-4k-smart-satellite-av-3-hdmi-2-usb-magic-remote-60284639.html,4.8,50,uhd,,no
360500,tcl 55inch smart uhd flat led android 4k hdr tv,TCL,Luchi's Store,94,https://www.jumia.com.ng/tcl-55inch-smart-uhd-flat-led-android-4k-hdr-tv-210169016.html,4.0,55,uhd,led,yes
150000,"maxi 42"" hd smart  led tv",Maxi,Ultra Magnus,50,https://www.jumia.com.ng/maxi-42-hd-smart-led-tv-81273671.html,0.0,42,hd,led,no
250000,lg 43'' 4k uhd smart tv,LG,3C* HUB ELECTRONICS,100,https://www.jumia.com.ng/lg-43-4k-uhd-smart-tv-magic-remote-43-inch-2021-model-84245445.html,4.0,43,uhd,,no
650000,sony 55inch uhd 4k smart android  televisiontv,Sony,Joesonic electronics,100,https://www.jumia.com.ng/55inch-uhd-4k-smart-android-tv-55x8000e-sony-mpg218810.html,0.0,55,uhd,,yes
570000,samsung 55inch uhd led curved hdr+ smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55inch-uhd-led-curved-hdr-smart-tv-64239213.html,5.0,55,uhd,led,no
274500,hisense 55 inches smart 4k uhd tv,Hisense,Globaltech Trading Company & Enterprises,80,https://www.jumia.com.ng/hisense-55-inches-smart-4k-uhd-tv-free-wall-bracket-55a6g-a6-series-130522871.html,0.0,55,uhd,,no
300000,infinix 55'' inch 4k uhd smart tv,Infinix,Bestprice Technologies Ltd,100,https://www.jumia.com.ng/infinix-55-inch-4k-uhd-smart-tv-78779998.html,0.0,55,uhd,,no
443900,lg 55''inches smart ai uhd 4k satellite tv,LG,AUXANO GENERAL MERCHANTS,60,https://www.jumia.com.ng/lg-55inches-smart-ai-uhd-4k-satellite-tvnetflixyoutube-203153063.html,0.0,55,uhd,,no
475050,samsung 55inch class hdr 4k uhd  curved smart tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-55inch-class-hdr-4k-uhd-curved-smart-tv-45272182.html,5.0,55,,,no
228000,hisense 50''smart uhd 4k tv,Hisense,Jamiu Lagos,100,https://www.jumia.com.ng/hisense-50smart-uhd-4k-tvnetflixyoutubedstv-now-appbluetooth-81170969.html,0.0,50,uhd,,no
435000,hisense 55-inch android 4k smart uled premium  tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-55-inch-android-4k-smart-uled-premium-tv-55u6g-227651111.html,0.0,55,uhd,uled,yes
183900,"infinity 50"" inch smart full hd 4k screen tv",Infinity,Video masters ltd,50,https://www.jumia.com.ng/infinity-50-inch-smart-full-hd-4k-screen-tv-free-wall-hanger-106869744.html,0.0,50,fhd,,no
460900,"samsung 55"" curved 4k crystal uhd hdr smart satellite tv",Samsung,Samsung and Sony online store,66,https://www.jumia.com.ng/samsung-55-curved-4k-crystal-uhd-hdr-smart-satellite-tv-76593007.html,0.0,55,uhd,,no
600000,polystar 65'' full hd curved  4k smart tv,Polystar,Bestprice Electronics Ltd,100,https://www.jumia.com.ng/polystar-65-full-hd-curved-4k-smart-tv-42222926.html,5.0,65,fhd,,no
2300000,samsung 85 inch q60a uhd class qled certified 4k ultra slim smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-85-inch-q60a-uhd-class-qled-certified-4k-ultra-slim-smart-tv-227419345.html,0.0,85,uhd,qled,no
215000,polystar 50” led smart tv,Polystar,Unique products,94,https://www.jumia.com.ng/polystar-50-led-smart-tv-pv-jp50a4kyt-218198741.html,0.0,50,uhd,led,no
227999,hisense 50''smart uhd 4k tv,Hisense,electroandgadget,98,https://www.jumia.com.ng/hisense-50smart-uhd-4k-tvbluetoothnetflixyoutubedstv-now-app-203675982.html,0.0,50,uhd,,no
265500,hisense 55 inches smart 4k uhd frameless tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-55-inches-smart-4k-uhd-frameless-tv-224586601.html,0.0,55,uhd,,no
2190000,lg 86''inche ultra hd 4k smart tv,LG,Donhenries,66,https://www.jumia.com.ng/lg-86inche-ultra-hd-4k-smart-tv-waithinqnetflixyoutube-app-107089267.html,0.0,86,uhd,,no
337000,hisense 55”android uhd 4k smart tv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-55android-uhd-4k-smart-tv-jblspeakernetflixyoutube-app-78771090.html,0.0,55,uhd,,yes
295000,tcl 50-inch 4k uhd android smart tv,TCL,JennyLink Store,30,https://www.jumia.com.ng/tcl-50-inch-4k-uhd-android-smart-tv-211447014.html,0.0,50,uhd,,yes
780000,lg 55'' 4k uhd oled smart ai thinq built in satellite tv,LG,Real EmmyGod Store,50,https://www.jumia.com.ng/lg-55-4k-uhd-oled-smart-ai-thinq-built-in-satellite-tv-201311851.html,0.0,55,uhd,oled,no
